wkt_geom	osm_id	code	fclass	name	ref	oneway	maxspeed	layer	bridge	tunnel	path
LineString (114.0706547999999998 22.52069050000000061, 114.0705413999999962 22.52064090000000007, 114.07045639999999764 22.52058590000000038, 114.07036320000000273 22.52050020000000075, 114.07030749999999841 22.52042810000000017, 114.0702560999999946 22.52033379999999951, 114.07022539999999822 22.52024490000000156, 114.07020749999999509 22.52012590000000003, 114.07020590000000482 22.52000620000000097, 114.07021389999999883 22.51987330000000043, 114.07023359999999457 22.51975089999999824, 114.07055523676379494 22.51830699111673084)	135960887	5113	primary	落馬洲橋 Lok Ma Chau Birdge		F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.20956280000000049 22.65646849999999901, 114.20952730000000486 22.65668930000000003, 114.20933650000000625 22.65700819999999993, 114.20912839999999733 22.65718209999999999)	114964880	5113	primary			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.06089339999999765 22.52116110000000049, 114.06097280000000183 22.52105380000000068, 114.06166679999999758 22.52039710000000028, 114.06193009999999788 22.52018320000000173, 114.06267760000000067 22.5195805, 114.06300810000000467 22.51932839999999914, 114.06318989999999758 22.51918489999999906, 114.06329490000000249 22.51911390000000068)	130965706	5113	primary	国花路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.94564870000000667 22.49129320000000121, 113.94569520000000296 22.49139040000000023, 113.94575290000000223 22.49149849999999873, 113.94581490000000201 22.49161060000000134, 113.9460019999999929 22.49194879999999941, 113.94604990000000555 22.49205020000000133, 113.94608920000000296 22.49215470000000039, 113.94612250000000131 22.49227910000000108, 113.94615190000000382 22.49243530000000035, 113.94616750000000138 22.49257090000000048, 113.94617100000000676 22.49267229999999884, 113.94610450000000412 22.49703949999999963)	161557790	5113	primary			F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.90616559999999424 22.54978570000000104, 113.90639070000000288 22.55000069999999823, 113.90658259999999302 22.55016279999999895, 113.90676129999999944 22.55030220000000085, 113.90692230000000507 22.55042080000000126, 113.90709599999999568 22.55054170000000013, 113.90727390000000696 22.55065839999999966, 113.90746740000000159 22.55077500000000157, 113.90764599999999973 22.5508765000000011, 113.90880409999999756 22.55147039999999947, 113.90997930000000338 22.55205030000000122)	165265283	5113	primary	北环大道		F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.94665349999999648 22.48798269999999988, 113.94630460000000483 22.48877350000000064, 113.94580759999999486 22.48972470000000001)	161557698	5113	primary	深圳灣公路大橋 Shenzhen Bay Bridge	10	F	0	2	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.94591649999999561 22.49396450000000058, 113.94595730000000344 22.49055560000000042, 113.94596160000000395 22.49036029999999897, 113.94597190000000353 22.49020570000000063, 113.94598630000000128 22.49007299999999887, 113.94600710000000277 22.48994790000000066, 113.94602779999999598 22.48984139999999954)	161557701	5113	primary	深圳灣公路大橋 Shenzhen Bay Bridge		F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.98317409999999938 22.55787589999999909, 113.98311959999999488 22.55688539999999875)	160220794	5113	primary	南坪快速路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.98318600000000345 22.55620419999999982, 113.98330620000000124 22.55787430000000171)	160220796	5113	primary	南坪快速路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.07061710000000687 22.51919129999999925, 114.07081722714077898 22.51833495166923882)	135960993	5113	primary	落馬洲橋 Lok Ma Chau Birdge		F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.03341620000000489 22.55346580000000145, 114.03351859999999363 22.55351980000000012, 114.03360569999999541 22.5535773000000006, 114.03370750000000555 22.55366890000000168, 114.03440340000000219 22.55427040000000005, 114.03482990000000541 22.55466750000000076, 114.03504730000000222 22.55487000000000108, 114.03513820000000578 22.55494990000000044, 114.03556740000000502 22.55532720000000069, 114.0361012000000045 22.55562940000000083, 114.03649009999999464 22.55577059999999889, 114.03692180000000178 22.55585479999999876, 114.03846230000000617 22.55601169999999911, 114.03984509999999375 22.55620150000000024, 114.04064119999999605 22.5562806000000009, 114.04109850000000392 22.55630409999999841, 114.04163979999999867 22.55630569999999935, 114.04206820000000278 22.55636760000000152, 114.0426511000000005 22.55648820000000043, 114.04318840000000534 22.55660689999999846, 114.04372089999999673 22.5567409000000012, 114.04387169999999685 22.55679599999999851, 114.04406000000000176 22.55688389999999899, 114.04418119999999703 22.55695329999999998, 114.04433520000000613 22.55708339999999978, 114.0443994000000032 22.55713739999999845, 114.04476400000000069 22.55744419999999906, 114.04592700000000605 22.55846980000000102, 114.04606289999999547 22.55858960000000124, 114.04768640000000346 22.55993469999999945, 114.05000689999999963 22.56185719999999861, 114.05047469999999521 22.56213250000000059, 114.05076490000000433 22.56225399999999937, 114.05111270000000445 22.56237870000000001, 114.0513528999999977 22.56244630000000129, 114.05167849999999419 22.56251400000000018, 114.0519957000000062 22.56254330000000152, 114.0523270999999994 22.56253450000000171, 114.05269239999999797 22.56249880000000019, 114.05311820000000012 22.56242909999999924, 114.05377670000000023 22.562347299999999, 114.05431660000000704 22.56229240000000047, 114.05462950000000433 22.56228690000000014, 114.05650540000000603 22.56233720000000176, 114.05766730000000564 22.56235080000000082, 114.05787010000000237 22.56231340000000074, 114.05798169999999914 22.56225789999999876, 114.05814890000000617 22.56214669999999956, 114.05836340000000462 22.56193890000000124, 114.0609989000000013 22.55938670000000101, 114.06141039999999975 22.55905539999999831, 114.06162500000000648 22.55887309999999957, 114.06186529999999379 22.55869870000000077, 114.06208850000000155 22.55855610000000055, 114.0622457000000054 22.55846030000000013, 114.06240730000000383 22.5583695000000013, 114.06258619999999837 22.55828719999999876)	160131328	5113	primary	莲花路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.08540790000000698 22.65815299999999866, 114.08649900000000343 22.65811679999999839, 114.08744529999999884 22.65818579999999827, 114.08879050000000177 22.65856429999999833, 114.08954980000000035 22.65889579999999981, 114.09402889999999786 22.66136570000000106, 114.0949590000000029 22.66173519999999897, 114.09588469999999916 22.66199560000000091)	496932792	5113	primary	坂李大道		F	50	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.10169179999999756 22.66289929999999941, 114.10303389999999979 22.66303810000000141, 114.10422869999999307 22.66297270000000097)	496932794	5113	primary	甘坑隧道		F	50	-1	F	T	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.01768049999999732 22.71305429999999959, 114.01892479999999352 22.70958010000000016, 114.02122819999999592 22.70339290000000076, 114.02132039999999336 22.70314510000000041, 114.02219549999999515 22.70081899999999919, 114.02428000000000452 22.6975049999999996, 114.02531630000000007 22.69593779999999938, 114.02609250000000429 22.69409359999999864, 114.02636049999999557 22.69280009999999947, 114.02673280000000489 22.68854109999999835, 114.02697089999999491 22.68511429999999862, 114.02679829999999583 22.68354769999999831, 114.02673260000000255 22.68332499999999996, 114.02637450000000285 22.68211069999999907, 114.02568660000000023 22.68089020000000033, 114.02476470000000575 22.67976579999999842, 114.02384689999999523 22.67899680000000018, 114.02231919999999832 22.67832119999999918, 114.01954240000000596 22.67762700000000109)	496398483	5113	primary	龙观快速		F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.08333670000000382 22.65912439999999961, 114.08278909999999939 22.65927239999999898, 114.08236320000000319 22.65944590000000147, 114.08199009999999873 22.65964260000000152, 114.08136310000000435 22.66005619999999965, 114.08071339999999338 22.66050230000000099, 114.08006930000000523 22.66088260000000076, 114.0791875000000033 22.66135279999999952, 114.0790453000000042 22.66144470000000055, 114.07851680000000272 22.66178950000000114, 114.07798130000000469 22.66216239999999971, 114.07730879999999729 22.66263070000000113, 114.07679819999999893 22.66296039999999934, 114.07580000000000098 22.66362549999999842, 114.07555619999999408 22.66374769999999828, 114.07498889999999392 22.6640113999999997, 114.07444250000000352 22.66422860000000128, 114.07381420000000105 22.66439730000000097, 114.07319429999999727 22.6645253000000011, 114.07249240000000157 22.66460089999999994, 114.07194610000000523 22.66463189999999983, 114.0713030999999944 22.66463189999999983, 114.06891570000000513 22.66462819999999923, 114.0688023999999956 22.66462800000000044, 114.06731670000000634 22.66465129999999917, 114.06669680000000255 22.66470950000000073, 114.06610630000000128 22.66481609999999947, 114.06521539999999959 22.66509729999999934, 114.06481809999999655 22.66528059999999911, 114.06479090000000554 22.66529309999999953, 114.06392300000000262 22.66576429999999931, 114.06200019999999995 22.66709840000000042, 114.06058529999999962 22.66805679999999867, 114.059720200000001 22.66865939999999924, 114.0574167999999986 22.67017729999999887)	496932790	5113	primary	坂李大道		F	50	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.93694449999999563 22.74369719999999973, 113.93684989999999857 22.74375579999999886, 113.93636949999999786 22.7440490000000004, 113.93583089999999913 22.74439500000000081, 113.93534520000000043 22.74473370000000116, 113.93487340000000074 22.74509210000000081, 113.93450199999999484 22.74539340000000109, 113.93407270000000153 22.74575989999999948, 113.93365780000000598 22.74614270000000005, 113.93321950000000697 22.74659929999999974, 113.93281729999999641 22.7470238000000009, 113.93235430000000008 22.74755229999999884, 113.93198099999999329 22.74797089999999855, 113.93192410000000336 22.74803470000000161, 113.92890830000000335 22.75161779999999823)	495411000	5113	primary	观光路	X231	F	0	1	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.01960549999999728 22.67739179999999877, 114.02254120000000626 22.67821250000000077, 114.02391099999999824 22.67891660000000087, 114.02484440000000632 22.67969859999999827, 114.02577780000000018 22.68083700000000036, 114.02647519999999304 22.68207440000000119, 114.02690429999999822 22.68352959999999996, 114.02707870000000412 22.68511240000000129, 114.02686350000000459 22.68820949999999925, 114.02684000000000708 22.68854819999999961, 114.02646710000000496 22.69281349999999975, 114.02626689999999599 22.69377989999999912, 114.02623499999999979 22.69393409999999989, 114.02619620000000111 22.6941209999999991, 114.02541300000000035 22.6959818999999996, 114.02437229999999602 22.69755569999999878, 114.02229359999999758 22.700860500000001, 114.0214219000000071 22.70317760000000007, 114.01873969999999758 22.71058070000000129, 114.01783860000000459 22.71302280000000096, 114.01724699999999757 22.71459929999999972, 114.01668709999999862 22.71689399999999992, 114.01645209999999508 22.71886830000000046, 114.01627419999999802 22.72212550000000064, 114.01603919999999448 22.72555260000000033, 114.01580429999999922 22.72938369999999964, 114.01574709999999868 22.73032680000000028, 114.01585919999999419 22.73107650000000035)	496398480	5113	primary	龙观快速		F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.07904159999999649 22.66127940000000152, 114.0790453000000042 22.66144470000000055)	488785257	5113	primary			B	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (113.93674149999999656 22.74370019999999926, 113.93678180000000566 22.74367540000000076, 113.93687699999999552 22.7436189000000013, 113.9374052000000006 22.74333719999999914, 113.93802759999999807 22.74303060000000087, 113.93867830000000652 22.74274090000000115, 113.93930140000000506 22.7424937000000007, 113.93998689999999385 22.74224380000000068, 113.94066820000000462 22.74203719999999862, 113.94139800000000662 22.74185230000000146, 113.94214730000000202 22.74167419999999851, 113.942824200000004 22.74153480000000016, 113.94358139999999935 22.7414102999999983)	495410999	5113	primary	观光路	X231	F	0	1	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.04399800000000198 22.67990490000000037, 114.04380229999999585 22.67978529999999893, 114.04334910000000036 22.67914800000000142, 114.04302660000000458 22.67874809999999997, 114.04271629999999504 22.6783292000000003, 114.04166290000000572 22.67702540000000155)	534700497	5113	primary	梅龙路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.04426530000000639 22.68299280000000095, 114.04433559999999659 22.68418979999999863)	534700505	5113	primary	大和路	X252	F	0	0	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.04391660000000286 22.6831017000000017, 114.04387370000000601 22.68102779999999896, 114.04380580000000123 22.67995510000000081, 114.04380229999999585 22.67978529999999893, 114.04379459999999824 22.67957240000000141, 114.04379310000000203 22.67933490000000063)	534700478	5113	primary	大和路	X252	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.04433559999999659 22.68418979999999863, 114.04439329999999586 22.68610569999999882, 114.04439460000000395 22.68614979999999903, 114.04451210000000572 22.68897660000000016, 114.0445174000000037 22.68910999999999945, 114.04460330000000567 22.69124340000000117, 114.04477079999999489 22.6930006000000013, 114.04478009999999699 22.69307369999999935, 114.04477210000000298 22.69324040000000053)	534700495	5113	primary	大和路	X252	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.104247799999996 22.66315060000000159, 114.10300709999999924 22.6632105000000017, 114.10170370000000162 22.66308049999999952)	496932797	5113	primary	甘坑隧道		F	50	-1	F	T	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.05468050000000346 22.66711460000000145, 114.05480640000000392 22.66701490000000163, 114.05541279999999915 22.66639539999999897, 114.05607799999999941 22.66547960000000117, 114.05711169999999299 22.66395860000000084, 114.05782709999999724 22.6631582999999992, 114.05862050000000352 22.66247070000000008, 114.05953289999999356 22.66171170000000146, 114.06012819999999408 22.6613907999999995, 114.06077729999999804 22.66119769999999889, 114.06187029999999538 22.661166699999999, 114.06410289999999463 22.66125290000000092, 114.06515439999999728 22.66119839999999996, 114.06605559999999855 22.66092619999999869, 114.06729129999999373 22.66028550000000052)	534700477	5113	primary	雪岗北路	X252	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
